Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA37,OUT027,3290.32592773
FDH46,OUT018,1446.01306152
FDS25,OUT035,1791.36706543
FDH04,OUT027,2367.61328125
FDX52,OUT046,3253.72363281
NCD42,OUT017,700.353271484
FDW47,OUT017,2119.59521484
FDL25,OUT027,2557.25390625
NCJ06,OUT010,310.746734619
FDY09,OUT013,2930.59204102
FDS40,OUT046,655.718566895
FDH41,OUT017,3534.82714844
FDG38,OUT035,1414.87316895
FDU03,OUT027,4661.71142578
FDV20,OUT046,2051.56835938
DRB13,OUT045,2977.52172852
NCQ30,OUT013,2005.99438477
NCH06,OUT013,3877.43676758
FDU50,OUT018,1609.02209473
NCO42,OUT019,79.9053268433
FDW09,OUT018,1072.93164062
FDH04,OUT013,1404.87890625
FDC21,OUT045,1588.03125
FDL21,OUT049,713.001403809
FDM46,OUT010,252.077774048
FDT22,OUT019,185.916824341
FDB28,OUT035,3143.05541992
FDI12,OUT018,1194.68164062
FDA28,OUT045,2070.37329102
FDF59,OUT013,2094.83398438
FDM45,OUT027,3251.79956055
FDQ56,OUT017,1356.46398926
FDR46,OUT049,2517.84790039
FDT01,OUT013,3437.28564453
FDD16,OUT027,2114.48925781
NCU30,OUT010,459.214691162
FDM40,OUT010,327.840789795
FDI56,OUT035,1548.51489258
NCS30,OUT013,2052.61035156
FDU08,OUT017,1715.62011719
FDX51,OUT027,5388.84814453
FDA43,OUT045,3053.37231445
FDX59,OUT010,34.9210662842
FDC37,OUT018,1451.77575684
FDP58,OUT013,3470.51977539
NCY42,OUT035,2149.02294922
FDF21,OUT018,2838.08276367
FDU10,OUT027,1054.99633789
DRL47,OUT018,1781.36376953
FDA58,OUT018,3470.96679688
FDJ22,OUT049,3014.02954102
FDK50,OUT046,2656.76538086
FDO38,OUT035,1432.3338623
DRF60,OUT035,4013.66821289
NCZ42,OUT019,705.194824219
FDD35,OUT049,1931.13977051
FDL25,OUT045,1476.31433105
FDJ16,OUT013,901.517822266
DRK59,OUT049,3805.18261719
FDI50,OUT046,3920.69042969
NCB19,OUT045,1323.98522949
DRI37,OUT035,984.076721191
FDA14,OUT027,3787.55273438
FDC08,OUT018,3439.21020508
FDS45,OUT046,1768.4864502
FDI21,OUT049,1139.35339355
DRJ47,OUT035,2905.5144043
DRE37,OUT027,5255.03564453
FDT55,OUT018,2296.09472656
NCG42,OUT027,3336.06494141
FDA31,OUT049,2878.98876953
NCW42,OUT046,3701.79760742
FDF50,OUT017,3237.52075195
FDK56,OUT049,3168.34399414
FDX10,OUT035,668.122741699
NCK07,OUT027,4142.61328125
FDZ49,OUT017,3772.56640625
FDR33,OUT013,1674.60754395
FDO44,OUT018,1572.34082031
FDA20,OUT046,3155.42456055
NCL30,OUT045,2060.77124023
FDI05,OUT019,155.665512085
FDQ12,OUT018,3477.98632812
FDH47,OUT017,1606.40893555
FDH34,OUT018,2820.63842773
FDF29,OUT046,2172.88427734
FDG40,OUT018,428.735107422
NCE18,OUT017,4134.18066406
FDP21,OUT010,455.794891357
FDY50,OUT013,1248.37219238
FDB36,OUT049,2262.69628906
NCZ29,OUT049,2107.75341797
FDU20,OUT018,1674.66931152
FDO56,OUT013,1893.39831543
FDW31,OUT049,3087.07714844
DRH59,OUT013,1181.73449707
NCB30,OUT017,3210.14379883
FDK43,OUT027,3320.86547852
FDW43,OUT045,3779.28881836
NCL19,OUT017,2249.47387695
FDJ27,OUT046,1655.34802246
FDC45,OUT046,2736.44506836
FDY40,OUT035,815.705749512
NCM41,OUT035,1575.54516602
NCK18,OUT019,437.998657227
FDP37,OUT049,2118.76708984
FDA27,OUT027,6030.078125
NCX30,OUT035,3841.93725586
FDR09,OUT017,4137.58544922
FDG08,OUT027,4756.33300781
NCU30,OUT013,2726.1394043
FDB16,OUT017,1404.08605957
FDM16,OUT017,1207.80151367
FDC48,OUT013,1295.21984863
NCF18,OUT046,3025.62890625
FDU46,OUT018,1141.43334961
FDH41,OUT018,3090.70825195
NCN42,OUT010,429.759033203
FDU49,OUT046,1345.70739746
FDB20,OUT027,2332.05957031
FDG50,OUT019,269.298370361
FDW20,OUT045,1753.73925781
NCO55,OUT049,1671.40979004
FDX48,OUT046,2504.47290039
FDU48,OUT046,2087.54638672
FDR48,OUT019,271.215911865
FDK27,OUT013,2033.78088379
FDT35,OUT013,2531.05883789
FDN12,OUT049,1671.40979004
NCE31,OUT019,33.9529380798
FDL21,OUT017,745.623046875
FDV56,OUT017,1724.73620605
FDR16,OUT017,3822.68164062
NCP41,OUT049,1699.0925293
FDJ27,OUT013,1655.34802246
FDA07,OUT017,2116.52148438
FDK55,OUT049,1393.73364258
FDM33,OUT049,3779.22607422
FDY46,OUT046,3010.12011719
FDD36,OUT046,1933.99389648
FDB12,OUT027,2644.02758789
FDF28,OUT019,359.38659668
NCE07,OUT019,410.620483398
FDW50,OUT027,4117.16552734
NCW18,OUT017,3983.55053711
NCJ17,OUT019,261.213806152
DRZ24,OUT010,325.35256958
FDS07,OUT035,2005.00170898
NCW05,OUT010,266.090423584
FDZ22,OUT018,1089.20239258
FDK02,OUT046,1944.39025879
FDZ45,OUT027,5426.75878906
FDL25,OUT046,1415.54199219
FDS08,OUT045,2619.16967773
NCZ42,OUT027,6109.85205078
FDX57,OUT035,1603.02001953
FDF21,OUT046,3191.59155273
FDJ56,OUT018,1309.4050293
FDX10,OUT013,645.303405762
DRG48,OUT035,2383.16186523
DRN37,OUT046,2729.72338867
NCY41,OUT018,438.883117676
FDN28,OUT045,1641.05932617
FDE34,OUT045,2870.63623047
FDR10,OUT045,2677.7512207
FDC32,OUT017,1533.18566895
DRG13,OUT046,2695.95336914
FDP59,OUT049,1473.23791504
NCT53,OUT010,359.445159912
FDL57,OUT027,6248.50634766
FDN32,OUT010,544.410644531
FDK09,OUT018,3507.55883789
FDA52,OUT010,396.37008667
FDC57,OUT049,3056.1706543
FDI09,OUT035,4205.00537109
NCB07,OUT046,2998.06225586
FDP26,OUT035,1680.04248047
FDP40,OUT027,2949.02075195
FDL15,OUT013,2479.51367188
FDV07,OUT046,1770.12304688
FDS03,OUT017,1110.27001953
FDE50,OUT049,3113.55541992
FDQ15,OUT017,1292.90710449
FDQ33,OUT010,408.92401123
FDT22,OUT013,925.684204102
DRO35,OUT035,1980.44384766
FDJ41,OUT049,4178.73095703
FDQ27,OUT035,1794.60766602
FDC26,OUT017,1872.50695801
NCF43,OUT027,3373.31738281
NCR50,OUT035,2550.45922852
FDE39,OUT018,1712.22375488
FDN49,OUT027,1060.57885742
DRG11,OUT035,1684.296875
NCA18,OUT049,1894.44299316
FDM36,OUT018,2432.29931641
FDW32,OUT017,1382.82922363
NCQ18,OUT010,277.690216064
FDX14,OUT027,2098.84179688
FDD46,OUT017,2434.80419922
FDI34,OUT019,585.487731934
NCJ17,OUT035,1389.28662109
FDB52,OUT035,4032.35791016
FDV55,OUT018,2164.41625977
FDC57,OUT046,3043.2512207
FDB29,OUT046,1918.09960938
NCO43,OUT035,1723.88806152
FDG44,OUT045,822.477355957
FDJ34,OUT045,1925.72412109
FDH40,OUT049,1323.70593262
NCD07,OUT027,3004.11206055
FDB41,OUT017,807.622619629
FDH47,OUT018,1345.95703125
DRK37,OUT035,3350.328125
FDM25,OUT019,505.074707031
NCX06,OUT045,3140.36303711
NCS05,OUT017,2174.40527344
FDS39,OUT045,2133.72558594
FDC47,OUT027,5895.14941406
FDG20,OUT013,2947.80932617
DRL23,OUT017,1729.04724121
FDY33,OUT013,2669.71826172
NCH18,OUT045,3802.49560547
FDX47,OUT035,2542.26855469
NCB06,OUT045,2617.35839844
FDP36,OUT049,833.651550293
FDW44,OUT018,2574.25537109
NCU41,OUT018,2780.66333008
NCS17,OUT046,1493.90112305
FDD46,OUT035,2434.80419922
FDE45,OUT017,3113.10424805
FDI09,OUT017,4205.00537109
NCJ54,OUT010,533.820068359
NCA29,OUT018,2601.44702148
NCN41,OUT027,3282.85791016
FDY34,OUT035,2728.30908203
NCG55,OUT035,1989.36755371
DRM49,OUT046,686.489196777
NCB42,OUT049,1803.10229492
FDE58,OUT045,1898.97485352
DRJ25,OUT013,784.014587402
FDS47,OUT010,254.697998047
FDY21,OUT049,3188.4753418
NCI54,OUT013,1799.35144043
FDO24,OUT017,2609.79101562
FDY43,OUT035,2777.46923828
FDF35,OUT018,1472.28198242
NCP29,OUT019,114.285263062
FDN28,OUT027,2585.56762695
FDJ50,OUT018,609.576293945
FDQ14,OUT027,3762.765625
FDC37,OUT035,1732.62304688
FDN08,OUT046,1884.38830566
FDD04,OUT035,2251.94775391
FDW34,OUT018,3485.14038086
FDP04,OUT017,1142.53808594
NCG07,OUT017,3217.14160156
NCN14,OUT018,2829.62158203
FDJ16,OUT045,865.182312012
NCM42,OUT045,1638.19458008
NCF19,OUT046,782.112426758
FDY21,OUT018,2898.57202148
FDY19,OUT035,1969.82287598
FDV09,OUT045,2523.00097656
FDA28,OUT013,2183.51123047
FDC38,OUT018,1831.8963623
FDL28,OUT045,3784.27416992
NCH43,OUT049,3489.37548828
NCN53,OUT045,637.068664551
NCW05,OUT017,1672.63562012
NCO30,OUT018,2823.29052734
FDT04,OUT019,35.2479515076
FDB27,OUT018,2801.91577148
NCK07,OUT013,2772.03564453
NCA53,OUT013,751.186645508
FDB33,OUT018,2313.82519531
FDU37,OUT017,1389.79968262
FDR13,OUT035,1964.19885254
FDE45,OUT049,2896.79882812
FDV37,OUT017,3212.04223633
FDX44,OUT019,262.181945801
NCL06,OUT017,4069.43530273
FDJ28,OUT045,3155.12060547
FDX55,OUT049,3528.92016602
NCK17,OUT018,451.207275391
FDH52,OUT035,1003.45288086
FDN13,OUT027,2597.36230469
FDK44,OUT018,2595.96606445
FDU16,OUT046,1294.45458984
FDZ07,OUT017,992.948547363
NCN06,OUT027,4100.30029297
FDH02,OUT010,269.863494873
NCW18,OUT045,3845.19067383
FDH57,OUT013,2120.41796875
FDV35,OUT045,2408.02832031
NCU29,OUT013,2512.44433594
NCP02,OUT046,888.791748047
FDN44,OUT013,2690.03637695
FDX03,OUT018,458.832946777
FDR11,OUT010,430.780334473
FDA36,OUT046,3078.5480957
FDP58,OUT027,5460.20458984
FDH31,OUT045,1505.8848877
FDH34,OUT035,3225.8347168
FDS13,OUT035,3975.84643555
FDT01,OUT018,3236.35107422
FDY09,OUT049,2943.51147461
FDV33,OUT027,5983.63183594
NCW29,OUT010,365.531799316
NCN17,OUT045,1613.67382812
FDX01,OUT046,1906.26818848
FDL03,OUT049,3185.54418945
DRL59,OUT049,911.257263184
DRM11,OUT027,6002.51611328
FDA43,OUT049,3148.76757812
FDZ56,OUT010,413.806304932
FDI44,OUT018,1174.62463379
FDB50,OUT013,1381.14782715
FDU15,OUT019,24.5510253906
NCJ19,OUT019,183.613815308
FDD48,OUT013,1954.6463623
NCW42,OUT035,3833.9621582
FDL24,OUT017,2999.02563477
NCB30,OUT013,3158.45629883
FDK25,OUT013,2717.38769531
FDW28,OUT049,3053.3059082
FDD47,OUT017,2897.89990234
FDK16,OUT019,261.213806152
FDW37,OUT046,1507.328125
FDA48,OUT035,3808.05810547
FDA14,OUT017,2547.59228516
FDV15,OUT013,1692.3013916
FDN22,OUT049,3880.97875977
NCD55,OUT045,625.262695312
FDY43,OUT013,2748.50341797
NCU05,OUT017,1217.24230957
FDF10,OUT035,2536.7590332
FDR39,OUT018,2773.41210938
FDG40,OUT013,640.084350586
FDZ28,OUT019,319.993255615
FDE02,OUT045,1483.21350098
FDU60,OUT049,2630.46948242
FDM21,OUT013,4000.18554688
FDV52,OUT019,327.303131104
NCW06,OUT013,3165.45410156
FDX36,OUT035,3803.84033203
FDT35,OUT027,4245.08203125
NCL19,OUT010,448.742584229
NCD31,OUT046,2701.19140625
FDE53,OUT019,291.670074463
FDW58,OUT019,217.311386108
DRF48,OUT046,3006.11669922
FDW57,OUT035,2888.76391602
DRH13,OUT017,1735.43127441
FDT33,OUT013,2754.55664062
DRK47,OUT027,5696.65429688
FDY22,OUT010,405.001678467
FDC35,OUT019,551.46484375
FDO03,OUT013,4028.01538086
FDF24,OUT045,1236.7076416
FDF56,OUT018,2707.06787109
FDD28,OUT013,922.094238281
FDG53,OUT027,3363.08081055
FDO27,OUT019,270.670806885
NCF54,OUT018,2562.12573242
FDC20,OUT027,1814.08007812
FDU10,OUT046,661.55456543
DRA24,OUT018,2293.50146484
FDA02,OUT010,366.099853516
FDG10,OUT017,911.302368164
FDW39,OUT010,465.539825439
FDP04,OUT019,109.025680542
NCM55,OUT013,3180.21166992
FDG47,OUT045,4429.83789062
NCU41,OUT017,3185.85961914
NCK31,OUT017,841.344726562
FDZ46,OUT045,1613.52746582
FDU13,OUT027,3730.48535156
NCF19,OUT045,745.776916504
NCJ43,OUT013,2871.49975586
NCJ05,OUT045,2435.10375977
FDS04,OUT027,3329.16870117
FDX28,OUT010,296.249603271
FDB41,OUT027,1266.35925293
FDG53,OUT046,2145.66674805
FDL15,OUT010,381.236663818
FDQ08,OUT049,980.377319336
DRN36,OUT013,1529.30078125
FDI46,OUT013,4056.29589844
FDG16,OUT027,5513.70458984
FDV32,OUT013,1039.18884277
FDF44,OUT010,347.312530518
FDK04,OUT018,677.442565918
NCA41,OUT013,3198.48071289
FDD51,OUT017,675.872558594
NCZ53,OUT045,3106.35302734
FDP01,OUT027,4409.83886719
FDY25,OUT049,3051.22265625
FDB17,OUT018,2692.35644531
NCV54,OUT018,1666.02966309
FDJ32,OUT017,1166.29431152
FDA37,OUT049,2049.89453125
FDG35,OUT035,2663.22558594
NCM05,OUT018,2877.29272461
FDG45,OUT046,3514.98950195
FDH28,OUT013,676.900939941
NCE18,OUT049,4026.78344727
FDH38,OUT045,1978.8494873
FDR56,OUT013,3149.50268555
FDH17,OUT027,2576.56347656
FDD39,OUT049,3528.92016602
FDB41,OUT049,771.136535645
NCR53,OUT046,3729.07446289
FDX46,OUT017,955.85559082
FDV28,OUT049,673.607177734
FDA08,OUT018,2162.60107422
FDH45,OUT017,699.720275879
NCS38,OUT010,323.576293945
FDD40,OUT010,456.166870117
DRM59,OUT035,2477.24853516
NCJ43,OUT018,2537.10449219
NCN29,OUT013,797.746765137
NCC19,OUT045,3044.42285156
FDR56,OUT035,3206.03515625
FDZ43,OUT049,3928.56787109
FDJ32,OUT010,164.816986084
DRH03,OUT017,1567.62280273
NCZ54,OUT035,2693.81469727
FDE26,OUT017,2508.00585938
FDS03,OUT045,1044.96862793
DRZ24,OUT019,325.35256958
FDO48,OUT027,5591.78027344
FDW39,OUT049,2890.52978516
NCK05,OUT049,1047.92028809
NCK30,OUT017,4167.50830078
FDT27,OUT018,3426.97460938
FDS08,OUT019,308.027526855
NCJ19,OUT049,879.259277344
FDC58,OUT045,615.312988281
DRE37,OUT013,3180.21166992
FDW02,OUT035,2228.04907227
FDJ02,OUT010,424.514282227
FDX09,OUT045,2774.45751953
FDT31,OUT010,490.118164062
FDI24,OUT049,3063.44433594
FDY09,OUT045,2874.28613281
FDV28,OUT045,608.515686035
DRM47,OUT049,3177.35400391
FDT52,OUT019,592.519775391
FDI48,OUT018,500.28024292
FDY55,OUT017,4461.78027344
FDU48,OUT013,2087.54638672
FDN25,OUT045,845.557067871
FDP20,OUT049,2070.6328125
FDJ15,OUT013,3193.15942383
FDD04,OUT018,1809.62487793
FDY58,OUT045,4111.33496094
FDR37,OUT018,2936.30322266
FDF44,OUT013,2111.75463867
FDD32,OUT045,1298.33581543
FDR57,OUT017,2384.77685547
DRG39,OUT027,1683.8026123
FDX15,OUT017,2664.59423828
DRN37,OUT045,2603.72631836
FDW40,OUT027,3506.56689453
FDB32,OUT049,1553.45556641
FDM40,OUT018,1852.94091797
FDE39,OUT027,3246.04345703
DRH49,OUT017,1364.14489746
FDT46,OUT049,763.582275391
NCF06,OUT035,3853.37304688
FDP07,OUT017,3197.79858398
FDC04,OUT013,3924.51611328
FDZ32,OUT017,1735.99633789
FDD50,OUT045,2586.87060547
FDU56,OUT017,3240.90917969
FDV34,OUT017,1174.73156738
NCY41,OUT013,657.483581543
NCK18,OUT046,2659.30834961
DRH25,OUT049,860.815673828
FDT57,OUT046,4018.1394043
FDV56,OUT018,1443.88891602
FDV12,OUT045,1495.83007812
FDN52,OUT017,1392.15136719
FDX38,OUT035,851.590209961
FDE47,OUT018,1800.90844727
NCO07,OUT013,3572.00390625
FDV09,OUT027,3850.984375
FDZ23,OUT019,473.009246826
DRH51,OUT018,1165.68139648
NCY54,OUT045,2789.53125
DRG49,OUT013,3890.71899414
NCC19,OUT049,3139.81811523
NCV53,OUT045,3888.77148438
FDZ47,OUT019,275.828430176
NCO26,OUT018,1640.55126953
NCP02,OUT045,918.711608887
NCW30,OUT018,3331.63208008
NCN55,OUT046,3915.50610352
FDB20,OUT010,218.255142212
DRL11,OUT013,2562.60961914
DRD60,OUT045,3128.84033203
FDW14,OUT010,252.18737793
FDL27,OUT010,118.701812744
FDU09,OUT018,683.897277832
DRH36,OUT027,1984.70556641
FDP34,OUT027,3796.57641602
FDE04,OUT017,3007.86523438
FDZ57,OUT027,3351.13720703
FDF02,OUT010,334.319519043
FDG28,OUT045,3811.10791016
NCI31,OUT046,644.313903809
FDT43,OUT013,823.355041504
FDU20,OUT046,2051.97436523
FDD53,OUT013,687.768371582
FDW15,OUT045,2470.35644531
NCT53,OUT045,2556.53027344
NCG55,OUT027,3051.34375
FDD48,OUT035,2006.33410645
FDG47,OUT049,4101.55908203
FDI21,OUT017,1153.60839844
FDT27,OUT017,3936.82055664
DRO35,OUT013,1972.18127441
FDD33,OUT017,4012.08227539
FDC04,OUT035,4014.16308594
FDY34,OUT013,2676.62158203
DRJ49,OUT049,2108.484375
FDE05,OUT049,2506.35229492
FDU31,OUT017,3681.76220703
NCN19,OUT027,5256.28271484
FDK56,OUT027,5316.49316406
FDK58,OUT017,1693.84912109
NCJ42,OUT035,1729.04724121
FDZ34,OUT027,5331.53662109
FDA52,OUT018,2692.78222656
NCR29,OUT013,888.791748047
FDT48,OUT035,3253.30517578
DRJ51,OUT019,565.178588867
NCS54,OUT046,3060.38330078
FDV01,OUT035,2494.25976562
DRG51,OUT027,4153.50830078
NCG42,OUT013,2118.65087891
FDA51,OUT049,1898.30908203
FDV19,OUT010,423.233551025
NCT18,OUT045,3082.97827148
NCS41,OUT045,3097.73583984
FDO03,OUT046,3957.23852539
FDL12,OUT010,158.099380493
FDY37,OUT010,365.471130371
FDI58,OUT049,1526.19714355
FDT28,OUT018,2171.15356445
NCC42,OUT010,369.235290527
FDO01,OUT017,1998.92724609
FDJ02,OUT013,2527.26074219
FDQ04,OUT018,465.024230957
DRL47,OUT013,2079.80786133
FDZ32,OUT035,1735.99633789
FDC35,OUT035,3566.6784668
FDX14,OUT045,1103.66564941
FDZ35,OUT013,1686.60827637
FDL14,OUT013,2509.76342773
FDO04,OUT049,895.483581543
DRK11,OUT017,2556.24560547
FDB44,OUT018,3227.38598633
FDZ50,OUT049,3195.99584961
FDI12,OUT027,2481.60742188
FDU43,OUT017,3996.77441406
FDD58,OUT010,263.306243896
FDB27,OUT017,3207.11206055
FDB04,OUT018,1106.52722168
NCO17,OUT013,1892.11022949
FDL12,OUT017,920.686157227
DRJ13,OUT049,2666.61328125
FDD57,OUT045,1496.28259277
FDW19,OUT035,1853.90393066
DRD27,OUT018,1424.50402832
FDH27,OUT027,3762.765625
NCW30,OUT027,5599.14013672
FDR40,OUT018,1043.2331543
FDG05,OUT013,2503.58569336
NCY41,OUT019,36.2160797119
FDI38,OUT018,3224.26708984
FDR20,OUT046,647.512756348
FDE09,OUT017,1735.43127441
FDN50,OUT019,304.492797852
DRF27,OUT045,2462.64086914
DRF51,OUT013,634.064086914
NCO02,OUT019,98.5318984985
FDB51,OUT027,1715.12341309
FDJ50,OUT013,856.871398926
FDN52,OUT013,1363.1854248
FDX14,OUT013,1343.02929688
FDT27,OUT019,682.179931641
FDV10,OUT013,681.021240234
FDU33,OUT046,681.021240234
FDU58,OUT046,3154.58374023
NCP42,OUT027,5371.22509766
FDL51,OUT027,5546.87060547
DRH15,OUT027,1176.04968262
FDU16,OUT017,1405.55102539
FDW15,OUT017,2558.37939453
FDQ44,OUT045,1839.9251709
NCI06,OUT027,4763.31689453
DRK23,OUT019,694.744934082
FDC28,OUT035,1710.68664551
NCY17,OUT019,72.6693878174
NCV05,OUT018,2174.22509766
FDM34,OUT019,328.953460693
DRD60,OUT027,5286.13964844
FDT38,OUT046,1316.4901123
FDQ57,OUT018,2165.08911133
FDE59,OUT027,1028.70935059
NCM43,OUT046,2701.19140625
DRI51,OUT049,2917.60253906
NCG30,OUT017,2062.31225586
NCK54,OUT035,1973.28625488
FDQ16,OUT019,273.065673828
FDI36,OUT013,3183.07641602
FDX16,OUT027,3762.15161133
FDA34,OUT046,2879.8972168
FDJ48,OUT018,3234.10229492
FDU47,OUT035,2159.50048828
FDS39,OUT046,2170.06103516
FDD11,OUT046,4035.42822266
FDM16,OUT027,1988.07885742
FDU56,OUT018,2835.71289062
FDQ32,OUT017,2115.72265625
DRK35,OUT013,687.292541504
FDA58,OUT049,3844.35693359
DRG48,OUT019,189.129592896
FDT59,OUT010,653.206237793
FDQ31,OUT019,161.020462036
FDS51,OUT018,853.498718262
FDW32,OUT027,2458.12524414
FDI15,OUT027,6426.46386719
NCV30,OUT017,1211.33032227
DRG25,OUT049,3256.09277344
FDT02,OUT013,621.626159668
FDO33,OUT027,3048.06591797
FDP38,OUT035,824.916259766
FDZ45,OUT035,3223.49926758
NCA54,OUT027,4829.77539062
FDU33,OUT017,807.078369141
FDN58,OUT017,4000.35083008
FDI05,OUT045,1114.96130371
FDM57,OUT019,121.372619629
NCS42,OUT027,2467.04516602
FDB57,OUT045,3634.98632812
FDC03,OUT045,3075.81347656
FDZ58,OUT013,1988.76611328
NCK29,OUT045,1988.19763184
NCR53,OUT045,3646.59863281
FDE26,OUT027,3770.68798828
FDU52,OUT049,2491.95947266
FDE41,OUT027,2270.10766602
FDU38,OUT018,2827.96679688
FDA52,OUT017,2904.62158203
FDW46,OUT046,1102.82702637
DRI59,OUT035,3859.08740234
FDT38,OUT035,1394.76391602
FDL33,OUT018,2841.73803711
FDQ01,OUT027,5959.06835938
FDJ08,OUT046,3135.84814453
FDQ47,OUT049,671.026977539
NCZ18,OUT013,3900.49194336
FDE29,OUT017,990.592468262
FDF10,OUT027,3799.44116211
FDC48,OUT049,1359.23168945
FDY58,OUT013,4193.81103516
NCX30,OUT010,597.724182129
FDV11,OUT013,2868.93408203
FDT46,OUT046,750.662841797
DRD01,OUT019,184.151062012
FDQ11,OUT013,3924.23535156
NCM41,OUT017,1575.54516602
NCC55,OUT013,669.078613281
FDG45,OUT027,5575.16210938
NCQ54,OUT049,2814.16870117
FDM34,OUT045,2082.91577148
FDD17,OUT019,606.121887207
FDN38,OUT027,6078.40332031
FDB53,OUT018,2217.89233398
NCL06,OUT035,4069.43530273
NCV18,OUT019,228.390960693
FDX25,OUT013,3231.47973633
FDB39,OUT046,866.109863281
FDC33,OUT049,3171.20874023
NCO14,OUT018,458.04776001
FDA58,OUT027,6042.35644531
NCQ02,OUT017,3228.78540039
NCR53,OUT017,3914.22045898
FDN52,OUT046,1363.1854248
FDG26,OUT046,3958.97021484
FDE23,OUT027,1350.28613281
DRI37,OUT013,904.59979248
DRH37,OUT018,2329.64990234
FDO01,OUT035,1960.08410645
FDK45,OUT049,1891.60961914
FDP23,OUT049,3535.23754883
FDM33,OUT035,3610.11132812
FDD36,OUT017,2090.95385742
FDL56,OUT017,1382.77099609
FDT27,OUT010,682.179931641
FDG52,OUT017,712.858337402
NCL42,OUT035,4001.54223633
DRJ24,OUT046,3044.57299805
FDV38,OUT046,819.380615234
FDT35,OUT045,2607.80078125
FDY51,OUT045,3441.54345703
FDC37,OUT017,1732.62304688
NCP43,OUT013,2928.38354492
FDO33,OUT045,1851.15991211
FDW04,OUT018,1779.08068848
NCC31,OUT046,2512.44433594
FDK22,OUT049,3528.40136719
FDJ50,OUT017,941.44934082
FDV13,OUT017,1494.9152832
DRL60,OUT017,2558.58618164
FDW03,OUT017,1765.18383789
FDY27,OUT035,3012.34570312
FDB39,OUT027,1664.73486328
FDU59,OUT045,2439.30249023
FDZ57,OUT049,2212.89013672
FDO21,OUT049,3707.17016602
FDS43,OUT018,2714.84008789
FDU28,OUT010,417.532745361
FDC51,OUT010,348.147521973
FDW16,OUT010,264.538024902
FDP32,OUT010,317.965942383
FDB60,OUT019,510.752319336
NCQ30,OUT046,2005.99438477
FDD26,OUT049,3171.20874023
FDI44,OUT045,1308.60913086
DRH23,OUT046,895.002075195
FDO44,OUT046,1891.4296875
FDG04,OUT046,3191.85546875
FDM32,OUT027,2527.43554688
FDM09,OUT013,2703.87573242
FDZ47,OUT013,1596.01525879
FDM40,OUT027,3354.07080078
FDY48,OUT017,1784.70141602
NCM30,OUT045,641.631713867
FDX36,OUT010,562.697753906
DRF03,OUT017,720.117431641
FDN51,OUT049,4137.18945312
FDM57,OUT049,1232.43115234
FDB35,OUT049,1534.82458496
FDY13,OUT027,2263.73608398
FDA37,OUT017,2124.59912109
NCX53,OUT017,2208.07592773
FDD59,OUT018,1093.29467773
FDX10,OUT019,24.0136146545
FDC03,OUT018,2804.78051758
FDW43,OUT035,3874.30859375
FDW10,OUT046,2546.11816406
FDY14,OUT027,6406.43066406
FDV43,OUT045,753.686157227
FDO40,OUT013,2522.09619141
FDP46,OUT027,2485.70288086
NCE43,OUT019,431.761230469
FDD05,OUT035,2071.40893555
FDJ60,OUT010,346.187591553
DRE27,OUT018,1230.83447266
FDO11,OUT035,4207.33935547
DRG11,OUT027,2645.37353516
FDK33,OUT010,597.541503906
DRM23,OUT045,2700.10961914
FDJ02,OUT027,3818.90869141
NCZ05,OUT045,1622.66345215
NCL30,OUT013,2070.52050781
FDZ19,OUT018,2575.47607422
FDM45,OUT049,2040.75830078
FDO36,OUT046,2869.92358398
NCK31,OUT045,723.463378906
DRJ37,OUT045,2476.00683594
FDP24,OUT018,1687.03283691
FDF46,OUT013,1881.3112793
FDX46,OUT019,203.317749023
NCL18,OUT045,2951.67382812
FDJ26,OUT013,3495.55371094
FDJ07,OUT045,1870.97009277
FDY15,OUT013,2412.7199707
DRG01,OUT045,1111.5880127
FDF58,OUT045,1067.41003418
FDZ14,OUT019,334.319793701
FDP31,OUT049,889.536193848
FDH45,OUT013,676.900939941
FDA09,OUT010,415.536773682
FDW31,OUT035,3125.84521484
FDA57,OUT046,665.847961426
NCE55,OUT035,2895.03515625
FDC17,OUT019,583.703918457
FDC59,OUT013,1083.66027832
FDA22,OUT013,2729.72338867
FDK52,OUT035,3768.02563477
NCM26,OUT046,2519.02612305
NCT53,OUT035,2734.21484375
FDW45,OUT018,2214.6875
NCI18,OUT035,3800.54907227
FDE38,OUT018,2265.82958984
FDF08,OUT019,258.530914307
FDY58,OUT010,854.508850098
FDF58,OUT019,143.966110229
FDX39,OUT017,3640.36376953
FDB44,OUT049,3632.79003906
FDF28,OUT013,2128.80322266
FDE39,OUT013,1896.04614258
FDT37,OUT018,3705.04858398
FDZ45,OUT017,3223.49926758
FDO40,OUT035,2573.78369141
FDM57,OUT027,2296.93798828
DRG36,OUT017,2919.82226562
FDY36,OUT010,127.654266357
DRL60,OUT027,3804.09228516
FDS25,OUT019,310.557922363
DRF49,OUT027,3004.11206055
FDP16,OUT045,3776.97753906
FDS60,OUT049,2621.71826172
FDU15,OUT027,1057.9050293
FDK43,OUT046,2103.45117188
FDN25,OUT046,881.892578125
FDE53,OUT049,1677.08666992
FDB22,OUT013,2469.90405273
FDE39,OUT017,2007.84558105
FDX35,OUT035,3958.3984375
NCG54,OUT049,2767.42993164
FDH27,OUT035,2522.80517578
NCK42,OUT013,3466.87915039
