Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG04,OUT017,3023.81459399
FDI12,OUT035,1494.50493886
FDE35,OUT035,1086.46085792
NCP14,OUT027,3120.78765176
NCY53,OUT045,1822.84638939
FDP49,OUT017,1016.77347605
FDQ04,OUT017,765.887626403
FDM39,OUT035,2872.54626629
FDO58,OUT019,666.930773078
FDC56,OUT017,2003.11565671
NCQ54,OUT046,2682.55283083
FDV10,OUT027,2196.46501177
NCK17,OUT046,726.027119326
NCF55,OUT027,2038.17783569
FDV33,OUT013,4157.37539361
NCH29,OUT019,-366.705697212
FDA37,OUT027,3505.4445471
FDH46,OUT018,1410.20648907
FDS25,OUT035,1891.72116351
FDH04,OUT027,2920.08154214
FDX52,OUT046,3107.19154163
NCD42,OUT017,697.34275924
FDW47,OUT017,2016.81714741
FDL25,OUT027,2980.31085294
NCJ06,OUT010,14.9880656945
FDY09,OUT013,2777.59049334
FDS40,OUT046,668.143964702
FDH41,OUT017,3456.89049016
FDG38,OUT035,1492.02137286
FDU03,OUT027,4346.19768524
FDV20,OUT046,2159.06940479
DRB13,OUT045,3113.36685288
NCQ30,OUT013,1921.69107762
NCH06,OUT013,3866.38362561
FDU50,OUT018,1556.65002795
NCO42,OUT019,374.615978533
FDW09,OUT018,1070.28205238
FDH04,OUT013,1513.89430034
FDC21,OUT045,1852.23811753
FDL21,OUT049,772.984832443
FDM46,OUT010,-380.818966486
FDT22,OUT019,-923.977953019
FDB28,OUT035,3176.73445965
FDI12,OUT018,1201.2642713
FDA28,OUT045,2102.96185793
FDF59,OUT013,2064.25125178
FDM45,OUT027,3436.51643103
FDQ56,OUT017,1440.25942385
FDR46,OUT049,2376.93587496
FDT01,OUT013,3439.95095848
FDD16,OUT027,2648.83568336
NCU30,OUT010,648.490654529
FDM40,OUT010,389.591295276
FDI56,OUT035,1588.07517929
NCS30,OUT013,2035.42070342
FDU08,OUT017,1685.36358727
FDX51,OUT027,4570.78892701
FDA43,OUT045,3195.98949971
FDX59,OUT010,-1313.57186375
FDC37,OUT018,1436.00843668
FDP58,OUT013,3481.09984041
NCY42,OUT035,2305.33354664
FDF21,OUT018,2803.75810036
FDU10,OUT027,2127.92891797
DRL47,OUT018,1726.77106789
FDA58,OUT018,3483.34717652
FDJ22,OUT049,3103.65702674
FDK50,OUT046,2614.27237065
FDO38,OUT035,1348.3752888
DRF60,OUT035,3842.59642383
NCZ42,OUT019,1791.17012839
FDD35,OUT049,1952.41118316
FDL25,OUT045,1590.73351927
FDJ16,OUT013,955.481861187
DRK59,OUT049,3757.64749147
FDI50,OUT046,3752.52001981
NCB19,OUT045,1440.80379456
DRI37,OUT035,1043.87819445
FDA14,OUT027,3773.05665683
FDC08,OUT018,3398.31053925
FDS45,OUT046,1764.81559348
FDI21,OUT049,1128.98221994
DRJ47,OUT035,2825.58240321
DRE37,OUT027,4433.22272441
FDT55,OUT018,2313.05969082
NCG42,OUT027,3481.91251594
FDA31,OUT049,2794.45849895
NCW42,OUT046,3532.39730089
FDF50,OUT017,3175.54373189
FDK56,OUT049,3037.35236161
FDX10,OUT035,725.228955394
NCK07,OUT027,4035.93393639
FDZ49,OUT017,3633.79315495
FDR33,OUT013,1763.96579789
FDO44,OUT018,1536.97239488
FDA20,OUT046,3029.85074957
NCL30,OUT045,2075.09525484
FDI05,OUT019,-675.785642652
FDQ12,OUT018,3340.75197933
FDH47,OUT017,1650.03658459
FDH34,OUT018,2676.4709073
FDF29,OUT046,2174.63149724
FDG40,OUT018,309.386837037
NCE18,OUT017,3973.73096518
FDP21,OUT010,1146.9298777
FDY50,OUT013,1429.05478487
FDB36,OUT049,2153.79460716
NCZ29,OUT049,2083.44246326
FDU20,OUT018,1705.57575354
FDO56,OUT013,1974.37067535
FDW31,OUT049,3248.75417245
DRH59,OUT013,1238.11080245
NCB30,OUT017,3170.25549337
FDK43,OUT027,3484.05373757
FDW43,OUT045,3745.29269511
NCL19,OUT017,2315.78588145
FDJ27,OUT046,1701.34782024
FDC45,OUT046,2771.20721353
FDY40,OUT035,940.57822023
NCM41,OUT035,1542.90853182
NCK18,OUT019,673.4373883
FDP37,OUT049,2123.4235721
FDA27,OUT027,5489.98986916
NCX30,OUT035,3941.54022543
FDR09,OUT017,4119.29582515
FDG08,OUT027,4249.39567389
NCU30,OUT013,2612.03947924
FDB16,OUT017,1461.96815542
FDM16,OUT017,1294.3664605
FDC48,OUT013,1342.48693841
NCF18,OUT046,3032.88623024
FDU46,OUT018,1177.55783894
FDH41,OUT018,3113.32426171
NCN42,OUT010,406.658632111
FDU49,OUT046,1531.86975334
FDB20,OUT027,2734.8327956
FDG50,OUT019,-451.26156967
FDW20,OUT045,2036.24052217
NCO55,OUT049,1802.30899165
FDX48,OUT046,2546.45765305
FDU48,OUT046,2164.98581711
FDR48,OUT019,503.127291692
FDK27,OUT013,1984.24542909
FDT35,OUT013,2699.7496189
FDN12,OUT049,1812.99761571
NCE31,OUT019,-1334.56211506
FDL21,OUT017,799.663177822
FDV56,OUT017,1850.22421801
FDR16,OUT017,3491.46982184
NCP41,OUT049,1799.21620991
FDJ27,OUT013,1700.00094435
FDA07,OUT017,2094.07868177
FDK55,OUT049,1489.10688532
FDM33,OUT049,3539.4515331
FDY46,OUT046,3009.47928605
FDD36,OUT046,1932.02502217
FDB12,OUT027,3119.20336571
FDF28,OUT019,126.354409337
NCE07,OUT019,343.225398158
FDW50,OUT027,4040.94256214
NCW18,OUT017,3780.69610403
NCJ17,OUT019,-535.263875525
DRZ24,OUT010,33.160325686
FDS07,OUT035,1930.23831799
NCW05,OUT010,-159.775600243
FDZ22,OUT018,1077.63239529
FDK02,OUT046,1955.86425829
FDZ45,OUT027,4554.03196071
FDL25,OUT046,1556.79356813
FDS08,OUT045,2869.28990453
NCZ42,OUT027,5136.57161628
FDX57,OUT035,1662.51248284
FDF21,OUT046,3120.81782421
FDJ56,OUT018,1344.18675112
FDX10,OUT013,680.775509685
DRG48,OUT035,2368.78393102
DRN37,OUT046,2701.41454554
NCY41,OUT018,328.950776423
FDN28,OUT045,1747.59234635
FDE34,OUT045,2932.69263392
FDR10,OUT045,2658.30212173
FDC32,OUT017,1593.80275295
DRG13,OUT046,2656.40693515
FDP59,OUT049,1777.85745108
NCT53,OUT010,743.255277475
FDL57,OUT027,5541.01591216
FDN32,OUT010,1074.33571792
FDK09,OUT018,3324.5344052
FDA52,OUT010,971.073511889
FDC57,OUT049,3180.10893963
FDI09,OUT035,3934.16441592
NCB07,OUT046,3156.90934502
FDP26,OUT035,1693.45910659
FDP40,OUT027,3267.02136473
FDL15,OUT013,2433.37195658
FDV07,OUT046,1858.25076324
FDS03,OUT017,1132.37467312
FDE50,OUT049,3057.03359613
FDQ15,OUT017,1396.10474073
FDQ33,OUT010,503.450541213
FDT22,OUT013,976.326045349
DRO35,OUT035,1936.87404564
FDJ41,OUT049,4163.06209394
FDQ27,OUT035,1783.59454385
FDC26,OUT017,1886.23247543
NCF43,OUT027,3695.39231674
NCR50,OUT035,2473.6758116
FDE39,OUT018,1623.54116892
FDN49,OUT027,2165.74924995
DRG11,OUT035,1781.86629299
NCA18,OUT049,1901.5429804
FDM36,OUT018,2500.51882797
FDW32,OUT017,1521.03748816
NCQ18,OUT010,-323.512783014
FDX14,OUT027,2657.59920923
FDD46,OUT017,2489.5716398
FDI34,OUT019,1789.31116336
NCJ17,OUT035,1437.50894692
FDB52,OUT035,4093.90483611
FDV55,OUT018,2050.1159924
FDC57,OUT046,3150.70899213
FDB29,OUT046,1922.51709313
NCO43,OUT035,1668.77342697
FDG44,OUT045,954.851068006
FDJ34,OUT045,2115.79732601
FDH40,OUT049,1414.3699776
NCD07,OUT027,3213.06570911
FDB41,OUT017,866.94018028
FDH47,OUT018,1314.25240569
DRK37,OUT035,3057.26988126
FDM25,OUT019,927.135096468
NCX06,OUT045,2924.26208265
NCS05,OUT017,2186.77888669
FDS39,OUT045,2320.96627542
FDC47,OUT027,5020.47874866
FDG20,OUT013,2917.11216271
DRL23,OUT017,1772.20686328
FDY33,OUT013,2578.26618193
NCH18,OUT045,3879.97695589
FDX47,OUT035,2570.24303423
NCB06,OUT045,2585.72361484
FDP36,OUT049,914.647033978
FDW44,OUT018,2531.14246059
NCU41,OUT018,2771.75187178
NCS17,OUT046,1597.09643705
FDD46,OUT035,2532.63067347
FDE45,OUT017,2908.90114962
FDI09,OUT017,3933.1284498
NCJ54,OUT010,1782.92493758
NCA29,OUT018,2440.13791318
NCN41,OUT027,3405.27199383
FDY34,OUT035,2708.64349011
NCG55,OUT035,1896.97476121
DRM49,OUT046,828.166400322
NCB42,OUT049,1899.52330704
FDE58,OUT045,1926.25413603
DRJ25,OUT013,861.94903024
FDS47,OUT010,-482.5888023
FDY21,OUT049,3188.11581849
NCI54,OUT013,1781.91935979
FDO24,OUT017,2579.96638714
FDY43,OUT035,2769.43815217
FDF35,OUT018,1448.38704092
NCP29,OUT019,-872.984425719
FDN28,OUT027,3107.59789175
FDJ50,OUT018,611.857244036
FDQ14,OUT027,3817.65116209
FDC37,OUT035,1794.61832043
FDN08,OUT046,2013.73576537
FDD04,OUT035,2298.30362787
FDW34,OUT018,3575.57558349
FDP04,OUT017,1124.18536322
NCG07,OUT017,3018.08717593
NCN14,OUT018,2653.13063064
FDJ16,OUT045,1001.66355758
NCM42,OUT045,1778.53402387
NCF19,OUT046,847.733992128
FDY21,OUT018,2849.43819669
FDY19,OUT035,1948.35348419
FDV09,OUT045,2439.88857566
FDA28,OUT013,2067.6750309
FDC38,OUT018,1879.73809845
FDL28,OUT045,3722.77419939
NCH43,OUT049,3457.24177848
NCN53,OUT045,636.777248984
NCW05,OUT017,1805.16763651
NCO30,OUT018,2653.89912924
FDT04,OUT019,-1288.2778501
FDB27,OUT018,2818.79640415
NCK07,OUT013,2659.31848287
NCA53,OUT013,828.322961804
FDB33,OUT018,2305.0839509
FDU37,OUT017,1411.27391794
FDR13,OUT035,1962.60800535
FDE45,OUT049,2900.89972315
FDV37,OUT017,3227.2818843
FDX44,OUT019,-435.731637109
NCL06,OUT017,4165.60246189
FDJ28,OUT045,3061.11444096
FDX55,OUT049,3535.04985762
NCK17,OUT018,415.193035119
FDH52,OUT035,1110.12448968
FDN13,OUT027,3062.51538944
FDK44,OUT018,2486.2011989
FDU16,OUT046,1408.85534793
FDZ07,OUT017,1119.49694376
NCN06,OUT027,4032.17886626
FDH02,OUT010,-369.515295751
NCW18,OUT045,3750.77571275
FDH57,OUT013,2123.33990411
FDV35,OUT045,2524.35660911
NCU29,OUT013,2327.73640918
NCP02,OUT046,989.332239632
FDN44,OUT013,2605.58820716
FDX03,OUT018,514.095008232
FDR11,OUT010,670.658539196
FDA36,OUT046,2967.21950394
FDP58,OUT027,4876.39221284
FDH31,OUT045,1664.99358891
FDH34,OUT035,3024.18592168
FDS13,OUT035,4232.2329061
FDT01,OUT018,3155.36630872
FDY09,OUT049,2845.69115455
FDV33,OUT027,5541.77289668
NCW29,OUT010,162.071797505
NCN17,OUT045,1673.38980514
FDX01,OUT046,1948.83841961
FDL03,OUT049,3197.78978951
DRL59,OUT049,952.087211678
DRM11,OUT027,5568.01867899
FDA43,OUT049,3194.56231589
FDZ56,OUT010,830.121407856
FDI44,OUT018,1020.90867127
FDB50,OUT013,1325.09384402
FDU15,OUT019,-1285.93043871
NCJ19,OUT019,-979.799763487
FDD48,OUT013,1864.96762145
NCW42,OUT035,3536.59362298
FDL24,OUT017,2861.00934282
NCB30,OUT013,3128.39442369
FDK25,OUT013,2743.154076
FDW28,OUT049,3138.82394439
FDD47,OUT017,2826.41634628
FDK16,OUT019,-420.567467603
FDW37,OUT046,1556.91546477
FDA48,OUT035,3550.02843589
FDA14,OUT017,2376.04587662
FDV15,OUT013,1661.79874057
FDN22,OUT049,4071.83324422
NCD55,OUT045,729.944814398
FDY43,OUT013,2715.64624701
NCU05,OUT017,1362.97737295
FDF10,OUT035,2455.01550746
FDR39,OUT018,2649.70767288
FDG40,OUT013,584.633027348
FDZ28,OUT019,146.639984611
FDE02,OUT045,1589.78205255
FDU60,OUT049,2769.92031806
FDM21,OUT013,4080.3391824
FDV52,OUT019,-15.4548597952
NCW06,OUT013,3036.92019914
FDX36,OUT035,3658.81123027
FDT35,OUT027,4169.74966697
NCL19,OUT010,385.083662698
NCD31,OUT046,2639.7967362
FDE53,OUT019,-205.227417265
FDW58,OUT019,-205.898618038
DRF48,OUT046,3013.28576594
FDW57,OUT035,2890.71462507
DRH13,OUT017,1778.55190373
FDT33,OUT013,2724.9908647
DRK47,OUT027,5017.89108
FDY22,OUT010,437.368768781
FDC35,OUT019,1381.28546561
FDO03,OUT013,3662.62730348
FDF24,OUT045,1414.75222651
FDF56,OUT018,2662.19278799
FDD28,OUT013,955.167594103
FDG53,OUT027,3689.30103926
FDO27,OUT019,-304.579867611
NCF54,OUT018,2433.93781469
FDC20,OUT027,2374.61670561
FDU10,OUT046,735.539831344
DRA24,OUT018,2372.60165551
FDA02,OUT010,435.472738709
FDG10,OUT017,1045.96031801
FDW39,OUT010,976.393774276
FDP04,OUT019,-874.010461559
NCM55,OUT013,2957.93170951
FDG47,OUT045,4162.18590059
NCU41,OUT017,3109.09246059
NCK31,OUT017,922.456534513
FDZ46,OUT045,1812.75345818
FDU13,OUT027,3833.21651952
NCF19,OUT045,859.884204537
NCJ43,OUT013,2735.50701316
NCJ05,OUT045,2499.91052935
FDS04,OUT027,3685.4165793
FDX28,OUT010,-285.071018079
FDB41,OUT027,2243.71763167
FDG53,OUT046,2295.35554273
FDL15,OUT010,542.9743976
FDQ08,OUT049,1121.45347897
DRN36,OUT013,1584.30382273
FDI46,OUT013,4008.86689071
FDG16,OUT027,4818.4799882
FDV32,OUT013,1075.77574516
FDF44,OUT010,292.341385828
FDK04,OUT018,652.485867322
NCA41,OUT013,3082.98208039
FDD51,OUT017,779.981334311
NCZ53,OUT045,3041.04650218
FDP01,OUT027,3897.300189
FDY25,OUT049,2944.77427051
FDB17,OUT018,2574.5411592
NCV54,OUT018,1618.46870656
FDJ32,OUT017,1127.43870965
FDA37,OUT049,2101.98875033
FDG35,OUT035,2837.66248178
NCM05,OUT018,3928.56444538
FDG45,OUT046,3440.40876114
FDH28,OUT013,715.342605337
NCE18,OUT049,3950.16543962
FDH38,OUT045,1956.8093585
FDR56,OUT013,3229.54588788
FDH17,OUT027,3023.08446725
FDD39,OUT049,3479.54841224
FDB41,OUT049,877.615672721
NCR53,OUT046,3591.42662755
FDX46,OUT017,1059.19526552
FDV28,OUT049,688.619532922
FDA08,OUT018,2427.32596931
FDH45,OUT017,846.505758507
NCS38,OUT010,-84.1240588854
FDD40,OUT010,1193.38160263
DRM59,OUT035,2498.36712621
NCJ43,OUT018,2488.27620122
NCN29,OUT013,853.778577368
NCC19,OUT045,3067.16219299
FDR56,OUT035,3242.8711354
FDZ43,OUT049,3940.94773523
FDJ32,OUT010,-837.504527098
DRH03,OUT017,1534.75557591
NCZ54,OUT035,2636.62211808
FDE26,OUT017,2405.78765579
FDS03,OUT045,1099.34146202
DRZ24,OUT019,4.57696738771
FDO48,OUT027,4965.36628506
FDW39,OUT049,2866.40995846
NCK05,OUT049,1079.01376261
NCK30,OUT017,4056.8447049
FDT27,OUT018,3481.32195
FDS08,OUT019,932.14266922
NCJ19,OUT049,977.710026728
FDC58,OUT045,776.889639342
DRE37,OUT013,3002.13292406
FDW02,OUT035,2105.82634924
FDJ02,OUT010,537.649648893
FDX09,OUT045,2863.77136244
FDT31,OUT010,1117.62900753
FDI24,OUT049,2871.87159316
FDY09,OUT045,2847.11833837
FDV28,OUT045,688.490306835
DRM47,OUT049,3090.3644815
FDT52,OUT019,2002.6644608
FDI48,OUT018,653.469099805
FDY55,OUT017,4142.23188577
FDU48,OUT013,2120.05946376
FDN25,OUT045,1009.99815492
FDP20,OUT049,2109.8415578
FDJ15,OUT013,2977.34383098
FDD04,OUT018,1945.91938376
FDY58,OUT045,3684.88883907
FDR37,OUT018,2676.89576225
FDF44,OUT013,2157.83638626
FDD32,OUT045,1462.06405656
FDR57,OUT017,2589.31321562
DRG39,OUT027,2319.43189202
FDX15,OUT017,2593.26383518
DRN37,OUT045,2687.10578949
FDW40,OUT027,3727.95223721
FDB32,OUT049,1591.2894194
FDM40,OUT018,2006.29907385
FDE39,OUT027,3351.6668983
DRH49,OUT017,1399.3340954
FDT46,OUT049,876.143286786
NCF06,OUT035,4099.06243993
FDP07,OUT017,3201.00453033
FDC04,OUT013,3792.61451934
FDZ32,OUT017,1796.67045412
FDD50,OUT045,2771.56558252
FDU56,OUT017,3025.17678795
FDV34,OUT017,1279.15662697
NCY41,OUT013,647.776444191
NCK18,OUT046,2656.02157784
DRH25,OUT049,919.177998528
FDT57,OUT046,3809.5245326
FDV56,OUT018,1514.44003911
FDV12,OUT045,1661.5397967
FDN52,OUT017,1526.2089711
FDX38,OUT035,881.249016916
FDE47,OUT018,1691.23153146
NCO07,OUT013,3364.19398305
FDV09,OUT027,3832.57872915
FDZ23,OUT019,1059.72075802
DRH51,OUT018,1134.79857104
NCY54,OUT045,2761.75675078
DRG49,OUT013,3904.97926517
NCC19,OUT049,3081.29910826
NCV53,OUT045,3862.11777772
FDZ47,OUT019,-250.655771966
NCO26,OUT018,1540.65919192
NCP02,OUT045,1034.16706013
NCW30,OUT018,3801.00355881
NCN55,OUT046,3856.58097871
FDB20,OUT010,-628.677631267
DRL11,OUT013,2515.20425097
DRD60,OUT045,2936.2024516
FDW14,OUT010,-453.424573948
FDL27,OUT010,-811.019379266
FDU09,OUT018,687.55972739
DRH36,OUT027,2657.47753508
FDP34,OUT027,3927.46687953
FDE04,OUT017,2924.53282099
FDZ57,OUT027,3560.03873525
FDF02,OUT010,-192.850400802
FDG28,OUT045,3956.87261159
NCI31,OUT046,645.950595806
FDT43,OUT013,900.856856528
FDU20,OUT046,2055.32008547
FDD53,OUT013,732.700744768
FDW15,OUT045,2469.66506044
NCT53,OUT045,2640.92428512
NCG55,OUT027,3255.59573747
FDD48,OUT035,1893.85696807
FDG47,OUT049,4205.89460413
FDI21,OUT017,1144.76569596
FDT27,OUT017,3807.76766945
DRO35,OUT013,1892.42059993
FDD33,OUT017,3778.48299383
FDC04,OUT035,3872.86539296
FDY34,OUT013,2667.30286422
DRJ49,OUT049,2094.61417424
FDE05,OUT049,2371.18878462
FDU31,OUT017,3592.45239183
NCN19,OUT027,4423.84233709
FDK56,OUT027,4406.56714037
FDK58,OUT017,1763.261072
NCJ42,OUT035,1686.05453875
FDZ34,OUT027,4485.61912513
FDA52,OUT018,2548.87104274
NCR29,OUT013,939.665917866
FDT48,OUT035,3228.3176888
DRJ51,OUT019,1683.24407579
NCS54,OUT046,2840.54883965
FDV01,OUT035,2583.13459064
DRG51,OUT027,4014.91100246
NCG42,OUT013,2102.1842426
FDA51,OUT049,1917.98398583
FDV19,OUT010,717.750579707
NCT18,OUT045,2920.71321262
NCS41,OUT045,2981.43212896
FDO03,OUT046,3688.87673792
FDL12,OUT010,-837.282234669
FDY37,OUT010,458.324606826
FDI58,OUT049,1580.56435357
FDT28,OUT018,2097.88441164
NCC42,OUT010,320.236332834
FDO01,OUT017,2180.20543991
FDJ02,OUT013,2415.5959286
FDQ04,OUT018,428.547037594
DRL47,OUT013,2031.58904647
FDZ32,OUT035,1841.28589769
FDC35,OUT035,3341.60700878
FDX14,OUT045,1224.4423981
FDZ35,OUT013,1732.0000424
FDL14,OUT013,2552.10174631
FDO04,OUT049,950.523922874
DRK11,OUT017,2456.25998371
FDB44,OUT018,3096.18821246
FDZ50,OUT049,2994.29372279
FDI12,OUT027,2913.82590159
FDU43,OUT017,3878.64891228
FDD58,OUT010,-309.820389548
FDB27,OUT017,3135.90366414
FDB04,OUT018,1139.84808152
NCO17,OUT013,1921.35185712
FDL12,OUT017,1062.2917859
DRJ13,OUT049,2602.72948045
FDD57,OUT045,1645.76299049
FDW19,OUT035,1906.70541145
DRD27,OUT018,1325.13722478
FDH27,OUT027,3728.73815384
NCW30,OUT027,5516.67800892
FDR40,OUT018,1058.74076382
FDG05,OUT013,2542.0558857
NCY41,OUT019,-1313.22754063
FDI38,OUT018,3055.30157729
FDR20,OUT046,840.863864753
FDE09,OUT017,1845.74164131
FDN50,OUT019,-327.240513311
DRF27,OUT045,2454.93473673
DRF51,OUT013,638.808215209
NCO02,OUT019,-808.81528041
FDB51,OUT027,2436.46583083
FDJ50,OUT013,915.118812712
FDN52,OUT013,1429.8735546
FDX14,OUT013,1243.62991789
FDT27,OUT019,1846.92568249
FDV10,OUT013,752.923932154
FDU33,OUT046,835.653301948
FDU58,OUT046,3032.37140604
NCP42,OUT027,4503.18151088
FDL51,OUT027,4836.66608745
DRH15,OUT027,2177.71149248
FDU16,OUT017,1482.0541498
FDW15,OUT017,2484.02135263
FDQ44,OUT045,2040.91388104
NCI06,OUT027,4273.52163762
DRK23,OUT019,2076.20949795
FDC28,OUT035,1809.09340936
NCY17,OUT019,-1195.42378876
NCV05,OUT018,2177.19216539
FDM34,OUT019,201.632641183
DRD60,OUT027,4339.78747445
FDT38,OUT046,1420.4386229
FDQ57,OUT018,2041.53575597
FDE59,OUT027,2048.62584594
NCM43,OUT046,2645.16903191
DRI51,OUT049,2744.86902639
NCG30,OUT017,2041.05671613
NCK54,OUT035,1876.10503044
FDQ16,OUT019,-165.610121016
FDI36,OUT013,3182.11777777
FDX16,OUT027,3799.18839767
FDA34,OUT046,2806.39727897
FDJ48,OUT018,3644.22378129
FDU47,OUT035,2307.41781306
FDS39,OUT046,2322.82375219
FDD11,OUT046,4015.8617446
FDM16,OUT027,2668.03109207
FDU56,OUT018,2662.93364059
FDQ32,OUT017,2091.3983833
DRK35,OUT013,685.427464925
FDA58,OUT049,3748.87353259
DRG48,OUT019,372.66495994
FDT59,OUT010,1773.46237573
FDQ31,OUT019,-399.648221536
FDS51,OUT018,769.950933842
FDW32,OUT027,2914.93544855
FDI15,OUT027,5587.6893006
NCV30,OUT017,1067.46628718
DRG25,OUT049,3020.56517682
FDT02,OUT013,568.884675422
FDO33,OUT027,3270.76374508
FDP38,OUT035,925.583191429
FDZ45,OUT035,3192.29816462
NCA54,OUT027,4275.30157571
FDU33,OUT017,862.159806549
FDN58,OUT017,3796.23871594
FDI05,OUT045,1311.16670975
FDM57,OUT019,-540.115582226
NCS42,OUT027,2865.33463985
FDB57,OUT045,3626.61645231
FDC03,OUT045,3175.93984428
FDZ58,OUT013,1951.4918846
NCK29,OUT045,2045.16804779
NCR53,OUT045,3608.24606968
FDE26,OUT027,3776.33946754
FDU52,OUT049,2497.86272043
FDE41,OUT027,2825.70961587
FDU38,OUT018,2717.68762182
FDA52,OUT017,2893.99368109
FDW46,OUT046,1158.73830864
DRI59,OUT035,3613.42286533
FDT38,OUT035,1416.85289544
FDL33,OUT018,2848.82731058
FDQ01,OUT027,5491.54558851
FDJ08,OUT046,3101.46029219
FDQ47,OUT049,700.739383266
NCZ18,OUT013,3979.72153297
FDE29,OUT017,1048.0895475
FDF10,OUT027,3818.30571345
FDC48,OUT049,1401.24914016
FDY58,OUT013,3637.15073277
NCX30,OUT010,1994.23794147
FDV11,OUT013,2865.09339148
FDT46,OUT046,866.976668108
DRD01,OUT019,-958.174119219
FDQ11,OUT013,4106.51085896
NCM41,OUT017,1558.9930747
NCC55,OUT013,618.526745339
FDG45,OUT027,4856.1439964
NCQ54,OUT049,2691.7194495
FDM34,OUT045,2127.88500713
FDD17,OUT019,1827.92477323
FDN38,OUT027,5443.56461107
FDB53,OUT018,2084.94857434
NCL06,OUT035,4172.86406765
NCV18,OUT019,-600.013808301
FDX25,OUT013,2932.32292698
FDB39,OUT046,936.461981047
FDC33,OUT049,3242.22161281
NCO14,OUT018,452.440515902
FDA58,OUT027,5188.12675727
NCQ02,OUT017,2997.93791879
NCR53,OUT017,3652.17415015
FDN52,OUT046,1499.7024665
FDG26,OUT046,4112.24375035
FDE23,OUT027,2261.64384468
DRI37,OUT013,994.755519008
DRH37,OUT018,2368.9698721
FDO01,OUT035,2142.33115831
FDK45,OUT049,1928.72339715
FDP23,OUT049,3488.92701273
FDM33,OUT035,3537.59405633
FDD36,OUT017,1983.43408532
FDL56,OUT017,1474.48696984
FDT27,OUT010,1877.0654507
FDG52,OUT017,797.45638709
NCL42,OUT035,3887.95114011
DRJ24,OUT046,2990.86235888
FDV38,OUT046,899.728245731
FDT35,OUT045,2791.06720266
FDY51,OUT045,3517.08198307
FDC37,OUT017,1765.56697595
NCP43,OUT013,2901.80256322
FDO33,OUT045,1854.72744295
FDW04,OUT018,1850.45731808
NCC31,OUT046,2487.36969564
FDK22,OUT049,3470.20740001
FDJ50,OUT017,986.551670665
FDV13,OUT017,1563.22481055
DRL60,OUT017,2481.1104553
FDW03,OUT017,1772.21948793
FDY27,OUT035,2854.39582557
FDB39,OUT027,2316.3997884
FDU59,OUT045,2634.79434517
FDZ57,OUT049,2155.02652858
FDO21,OUT049,3646.93790974
FDS43,OUT018,2733.73220939
FDU28,OUT010,1140.91544225
FDC51,OUT010,75.4035787662
FDW16,OUT010,-368.152785431
FDP32,OUT010,144.223194767
FDB60,OUT019,1179.99834743
NCQ30,OUT046,1944.82769224
FDD26,OUT049,3038.88844871
FDI44,OUT045,1337.66732825
DRH23,OUT046,972.67897166
FDO44,OUT046,1838.46801963
FDG04,OUT046,3005.09013893
FDM32,OUT027,2946.56290729
FDM09,OUT013,2751.36254354
FDZ47,OUT013,1652.76104622
FDM40,OUT027,3711.0786546
FDY48,OUT017,1699.03655025
NCM30,OUT045,746.782491036
FDX36,OUT010,1719.29099585
DRF03,OUT017,705.486007323
FDN51,OUT049,4187.19218633
FDM57,OUT049,1457.86086563
FDB35,OUT049,1600.98318819
FDY13,OUT027,2724.43280558
FDA37,OUT017,2134.89273534
NCX53,OUT017,2331.54856784
FDD59,OUT018,1081.74318675
FDX10,OUT019,-1252.21309678
FDC03,OUT018,2845.17349812
FDW43,OUT035,3701.54137688
FDW10,OUT046,2844.05596143
FDY14,OUT027,5562.810309
FDV43,OUT045,837.668561199
FDO40,OUT013,2405.87571478
FDP46,OUT027,2911.805866
NCE43,OUT019,741.195421814
FDD05,OUT035,1970.82436161
FDJ60,OUT010,786.505995091
DRE27,OUT018,1253.60403785
FDO11,OUT035,4051.85096903
DRG11,OUT027,3165.38982781
FDK33,OUT010,1509.31506919
DRM23,OUT045,2760.67749237
FDJ02,OUT027,3828.00881003
NCZ05,OUT045,1731.59506742
NCL30,OUT013,2018.01868908
FDZ19,OUT018,2523.59204301
FDM45,OUT049,2023.7221748
FDO36,OUT046,2880.08672311
NCK31,OUT045,897.205372956
DRJ37,OUT045,2494.07682191
FDP24,OUT018,1655.92025263
FDF46,OUT013,1865.50845019
FDX46,OUT019,-912.541590802
NCL18,OUT045,3100.56711556
FDJ26,OUT013,3443.79543145
FDJ07,OUT045,1896.64548954
FDY15,OUT013,2506.788785
DRG01,OUT045,1272.32547438
FDF58,OUT045,1118.32234703
FDZ14,OUT019,43.2849273339
FDP31,OUT049,1194.81687624
FDH45,OUT013,803.088278919
FDA09,OUT010,979.369574525
FDW31,OUT035,3270.24284432
FDA57,OUT046,744.288626377
NCE55,OUT035,2837.83928377
FDC17,OUT019,1431.75036524
FDC59,OUT013,1120.08356465
FDA22,OUT013,2686.29380191
FDK52,OUT035,3603.2824405
NCM26,OUT046,2479.70760534
NCT53,OUT035,2699.89602089
FDW45,OUT018,2104.81873965
NCI18,OUT035,3554.18729336
FDE38,OUT018,2356.06598594
FDF08,OUT019,-407.749025145
FDY58,OUT010,1737.41471433
FDF58,OUT019,-876.412054916
FDX39,OUT017,3428.37920126
FDB44,OUT049,3414.63250543
FDF28,OUT013,2067.12506534
